Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Hit
0.743,0.87,1,-2.188,1,0.212,0.0595,0,0.299,0.884,99.075,1
0.879,0.662,2,-6.162,1,0.309,0.033,0,0.716,0.723,117.975,1
0.897,0.662,1,-6.903,0,0.292,0.0852,0,0.534,0.389,112.511,1
0.892,0.651,0,-8.645,0,0.378,0.0989,0,0.371,0.599,105.814,1
0.769,0.55,9,-6.299,0,0.359,0.0283,0,0.139,0.36,97.01,1
0.85,0.785,8,-4.963,0,0.345,0.0367,0,0.155,0.718,145.063,1
0.715,0.617,11,-5.558,0,0.24,0.0996,3.41E-06,0.186,0.283,176.117,1
0.807,0.571,2,-6.937,1,0.312,0.0169,0,0.252,0.0993,139.996,1
0.788,0.765,2,-3.93,1,0.439,0.276,0,0.216,0.667,144.046,1
0.929,0.598,1,-5.373,1,0.156,0.00705,0,0.0549,0.501,96.012,1
0.752,0.703,5,-3.417,0,0.213,0.144,0,0.325,0.641,149.988,1
0.641,0.579,9,-8.278,1,0.0895,0.479,9.58E-05,0.214,0.421,145.994,1
0.552,0.562,11,-6.862,1,0.164,0.0216,0,0.302,0.439,135.014,1
0.678,0.666,5,-6.949,1,0.487,0.337,0,0.115,0.523,87.634,1
0.895,0.839,0,-4.512,1,0.227,0.217,3.00E-06,0.239,0.756,149.951,1
0.754,0.615,4,-5.346,0,0.171,0.273,0,0.13,0.345,140.04,1
0.616,0.438,1,-5.968,1,0.0298,0.356,0,0.24,0.386,135.929,1
0.746,0.644,7,-2.605,1,0.232,0.4,0,0.095,0.542,146.178,1
0.596,0.552,0,-10.278,0,0.097,0.0765,0.334,0.104,0.112,97.949,1
0.578,0.694,5,-5.351,1,0.0706,0.0112,0,0.102,0.268,129.921,1
0.629,0.464,4,-8.72,1,0.0334,0.75,0,0.0853,0.523,156.051,1
0.792,0.743,7,-2.806,1,0.0851,0.107,0,0.183,0.742,150.024,1
0.95,0.59,8,-6.508,0,0.29,0.00534,0,0.11,0.219,130.003,1
0.76,0.479,2,-5.574,1,0.0466,0.556,0,0.0703,0.913,89.911,1
0.764,0.887,11,-3.725,1,0.0738,0.0816,0.000108,0.847,0.721,118.421,1
0.676,0.578,10,-4.669,0,0.375,0.0509,0,0.0796,0.698,158.896,1
0.854,0.708,1,-5.805,0,0.244,0.175,0,0.241,0.172,118.032,1
0.367,0.111,4,-14.084,1,0.0972,0.978,3.97E-05,0.0897,0.198,82.642,1
0.553,0.502,0,-5.972,1,0.0409,0.299,0,0.764,0.296,129.976,1
0.565,0.855,5,-4.189,1,0.0557,0.0445,0,0.32,0.852,74.98,1
0.755,0.615,4,-8.245,1,0.0454,0.00587,1.75E-06,0.109,0.039,105.955,1
0.699,0.558,11,-7.622,1,0.0603,0.462,0,0.116,0.493,79.992,1
0.312,0.499,7,-6.282,1,0.0397,0.272,0,0.0901,0.191,148.173,1
0.553,0.586,11,-6.319,1,0.0362,0.697,0,0.0813,0.443,126.684,1
0.717,0.653,1,-5.634,1,0.0658,0.229,0,0.101,0.412,106.966,1
0.683,0.375,0,-13.056,1,0.0303,0.579,0,0.076,0.888,140.467,1
0.632,0.159,8,-14.056,1,0.0492,0.883,0,0.222,0.644,142.11,1
0.452,0.24,1,-14.014,1,0.0351,0.912,2.45E-06,0.175,0.701,134.005,1
0.964,0.487,10,-6.071,0,0.421,0.00127,6.57E-06,0.115,0.107,127.05,1
0.678,0.76,1,-5.546,1,0.221,0.0557,0,0.359,0.24,96.044,1
0.603,0.67,2,-4.809,1,0.25,0.0871,0,0.326,0.159,89.842,1
0.682,0.639,8,-4.406,1,0.292,0.0284,0,0.197,0.183,89.09,1
0.91,0.366,1,-9.954,1,0.0941,0.0996,0,0.261,0.74,119.985,1
0.488,0.803,6,-4.165,0,0.205,0.0786,0,0.215,0.319,167.329,1
0.49,0.651,8,-6.24,1,0.251,0.246,0,0.233,0.46,164.213,1
0.799,0.526,8,-5.153,1,0.0717,0.334,0.00174,0.0571,0.746,129.875,1
0.736,0.67,10,-6.702,1,0.311,0.186,0,0.114,0.845,130.032,1
0.881,0.623,1,-9.662,1,0.119,0.257,1.50E-06,0.0964,0.745,88.953,1
0.92,0.458,5,-5.643,0,0.315,0.0171,0,0.107,0.403,132.992,1
0.609,0.836,4,-3.442,0,0.264,0.593,0,0.466,0.584,72.099,1
0.672,0.565,1,-6.504,1,0.441,0.106,0,0.113,0.313,163.827,1
0.455,0.292,0,-6.792,1,0.0563,0.889,0,0.106,0.43,84.339,1
0.888,0.432,10,-9.275,0,0.0934,0.0562,0,0.112,0.173,99.965,1
0.705,0.531,1,-7.031,1,0.0281,0.0135,2.11E-06,0.165,0.425,107.013,1
0.829,0.539,11,-7.359,0,0.208,0.136,1.78E-06,0.103,0.388,99.96,1
0.825,0.84,7,-3.651,1,0.227,0.245,0,0.341,0.52,115.062,1
0.837,0.636,1,-7.643,1,0.086,0.0395,0.00125,0.342,0.274,145.972,1
0.719,0.704,1,-4.724,1,0.0476,0.0691,0,0.166,0.628,133.002,1
0.543,0.88,3,-4.204,0,0.0365,0.035,0.000227,0.304,0.483,144.057,1
0.487,0.859,4,-4.403,1,0.0488,0.00204,0,0.322,0.377,148.037,1
0.791,0.587,3,-5.075,0,0.0413,0.407,0,0.148,0.536,96.057,1
0.557,0.511,8,-6.788,1,0.0291,0.254,0,0.099,0.602,156.042,1
0.74,0.488,1,-7.664,0,0.27,0.234,0,0.241,0.584,149.042,1
0.616,0.474,10,-9.608,1,0.0266,0.192,0.00762,0.0989,0.493,142.689,1
0.592,0.891,10,-3.144,1,0.0512,0.0267,0,0.352,0.674,99.983,1
0.515,0.948,0,-1.721,1,0.0438,0.0106,0,0.134,0.752,159.983,1
0.634,0.808,3,-4.12,1,0.0516,0.19,0,0.0898,0.937,82.021,1
0.55,0.415,9,-6.557,0,0.052,0.161,0,0.108,0.274,172.065,1
0.523,0.865,7,-4.697,1,0.0989,0.0112,0,0.153,0.325,135.115,1
0.665,0.699,11,-5.265,1,0.0578,0.423,0,0.0969,0.585,124.896,1
0.517,0.776,11,-5.271,1,0.0362,0.0144,0,0.113,0.448,96.002,1
0.671,0.724,7,-5.61,1,0.0244,0.292,0,0.231,0.801,99.976,1
0.743,0.73,10,-4.314,0,0.125,0.287,8.10E-05,0.0778,0.15,179.972,1
0.735,0.525,6,-2.939,0,0.0441,0.653,0.918,0.101,0.369,160.147,1
0.713,0.62,0,-4.513,1,0.0422,0.171,1.16E-06,0.118,0.206,130.09,1
0.424,0.837,7,-4.453,1,0.0472,0.0373,0,0.0665,0.555,180.166,1
0.511,0.363,4,-7.65,0,0.041,0.816,0.0317,0.084,0.169,144.892,1
0.483,0.412,7,-8.461,1,0.0402,0.737,0,0.116,0.247,170.163,1
0.778,0.317,1,-10.732,0,0.334,0.592,0,0.0881,0.327,140.048,1
0.837,0.364,8,-11.713,1,0.276,0.149,0,0.271,0.463,123.984,1
0.906,0.382,10,-12.89,0,0.269,0.18,0,0.113,0.391,104.025,1
0.441,0.527,3,-5.318,1,0.0966,0.172,0,0.233,0.589,96.37,1
0.712,0.891,2,-6.457,1,0.24,0.0557,0,0.134,0.799,170.13,1
0.781,0.597,10,-6.794,0,0.23,0.0415,0,0.152,0.544,158.043,1
0.905,0.389,8,-14.505,1,0.332,0.74,0.162,0.106,0.196,120.046,1
0.759,0.73,0,-7.985,0,0.0516,0.145,3.06E-06,0.11,0.74,115.007,1
0.512,0.512,4,-6.008,0,0.285,0.654,0,0.148,0.434,95.11,1
0.68,0.313,3,-13.672,0,0.0347,0.582,0,0.19,0.405,135.034,1
0.942,0.382,10,-8.099,1,0.564,0.00192,0,0.092,0.379,100.017,1
0.63,0.754,2,-3.564,1,0.0284,0.0963,0,0.268,0.73,95.999,1
0.726,0.554,5,-5.29,0,0.0917,0.0421,0,0.106,0.335,169.999,1
0.685,0.692,2,-5.122,1,0.0457,0.328,0,0.153,0.578,159.966,1
0.936,0.559,7,-8.587,0,0.157,0.479,0,0.128,0.527,112.347,1
0.652,0.453,1,-6.119,1,0.0445,0.0519,0,0.179,0.432,88.038,1
0.647,0.309,7,-7.948,0,0.0366,0.78,7.41E-06,0.202,0.195,87.045,1
0.747,0.458,6,-6.891,1,0.303,0.451,0,0.252,0.47,75.029,1
0.829,0.73,6,-4.554,0,0.241,0.309,0,0.109,0.324,149.075,1
0.868,0.657,7,-5.318,0,0.0745,0.197,0,0.105,0.508,125.905,1
0.861,0.481,2,-7.309,1,0.343,0.125,1.38E-05,0.0903,0.188,146.992,1
0.643,0.72,2,-7.146,1,0.0527,0.014,0,0.0834,0.491,96.028,1
0.959,0.539,4,-6.611,0,0.0958,0.172,0,0.108,0.657,103,1
0.606,0.652,9,-6.982,1,0.0281,0.323,0,0.201,0.476,97.155,1
0.847,0.579,1,-5.314,1,0.0719,0.0268,0.0545,0.102,0.569,137.998,1
0.912,0.587,7,-7.395,1,0.0582,0.0394,0.01,0.111,0.435,143.027,1
0.758,0.665,2,-5.188,0,0.0774,0.0815,0.000157,0.216,0.643,151.976,1
0.556,0.528,4,-8.033,1,0.0266,0.615,0.0964,0.122,0.163,159.821,1
0.634,0.516,8,-6.05,1,0.0373,0.4,0,0.142,0.769,153.831,1
0.651,0.708,4,-4.791,1,0.0376,0.582,0,0.0796,0.558,119.964,1
0.935,0.552,10,-9.373,0,0.335,0.111,0,0.0952,0.615,99.993,1
0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,1
0.842,0.734,1,-5.065,0,0.0588,0.0427,0,0.106,0.952,137.958,1
0.853,0.351,7,-10.198,1,0.241,0.39,9.38E-06,0.752,0.282,118.028,1
0.521,0.125,9,-17.832,1,0.239,0.751,0.00207,0.265,0.0528,111.554,1
0.678,0.533,4,-10.485,1,0.186,0.462,0.219,0.139,0.323,150.455,1
0.939,0.305,8,-10.952,0,0.354,0.35,0.000169,0.105,0.563,100.029,1
0.726,0.444,8,-8.922,0,0.372,0.283,0.143,0.177,0.569,185.044,1
0.938,0.638,8,-4.713,1,0.189,0.0167,0,0.111,0.313,97.075,1
0.855,0.423,5,-15.044,0,0.0585,0.724,0.469,0.0896,0.572,120.02,1
0.319,0.0561,0,-23.023,1,0.045,0.935,0.00384,0.388,0.082,79.764,1
0.614,0.68,6,-4.58,1,0.0289,0.369,1.84E-06,0.115,0.707,149.959,1
0.565,0.825,10,-4.245,1,0.0417,0.00303,0,0.0779,0.609,160.003,1
0.739,0.85,2,-3.966,1,0.0308,0.0272,0,0.181,0.883,113,1
0.616,0.877,1,-4.223,1,0.0347,0.00258,2.56E-06,0.114,0.94,127.981,1
0.613,0.579,5,-6.484,1,0.0833,0.489,0,0.126,0.551,91.863,1
0.735,0.235,3,-13.239,1,0.315,0.698,0.00604,0.107,0.462,62.446,1
0.44,0.793,6,-3.95,1,0.0502,0.0677,0,0.0788,0.447,143.599,1
0.876,0.662,2,-6.482,0,0.426,0.0608,0,0.127,0.844,75.445,1
0.655,0.56,9,-6.857,1,0.0486,0.749,0,0.115,0.599,140.975,1
0.694,0.664,2,-4.649,1,0.05,0.639,0,0.0929,0.676,95.941,1
0.729,0.603,6,-6.736,0,0.0666,0.0948,0,0.113,0.207,134.972,1
0.6,0.851,11,-4.645,1,0.0388,0.00566,9.78E-06,0.0891,0.727,98.007,1
0.713,0.842,6,-5.424,0,0.0984,0.0686,0,0.341,0.435,102.968,1
0.577,0.833,5,-3.337,1,0.0695,0.0137,0,0.121,0.58,107.936,1
0.799,0.699,2,-7.694,1,0.204,0.00867,0,0.132,0.627,142.979,1
0.443,0.538,1,-5.477,1,0.0309,0.327,4.61E-05,0.0866,0.245,157.97,1
0.894,0.511,2,-4.768,1,0.42,0.0251,0,0.14,0.568,120.08,1
0.507,0.644,4,-7.485,1,0.0641,0.00413,0,0.217,0.172,179.913,1
0.885,0.492,1,-6.015,1,0.367,0.00172,7.79E-05,0.081,0.203,156.958,1
0.738,0.861,2,-4.141,1,0.237,0.32,0.00175,0.325,0.58,131.974,1
0.796,0.586,4,-6.946,0,0.147,0.0247,0,0.132,0.179,97.981,1
0.554,0.498,9,-8.866,1,0.0685,0.23,5.98E-06,0.795,0.413,79.635,1
0.715,0.624,4,-3.046,0,0.114,0.11,0,0.123,0.412,158.087,1
0.611,0.622,9,-5.075,0,0.0734,0.0188,0,0.359,0.538,146.11,1
0.54,0.863,1,-4.483,1,0.0481,0.0138,0,0.0874,0.64,77,1
0.505,0.428,5,-5.604,1,0.221,0.489,0,0.0977,0.618,175.813,1
0.501,0.405,1,-5.679,1,0.0319,0.751,0,0.105,0.446,109.891,1
0.56,0.736,0,-7.306,1,0.0446,0.341,9.81E-06,0.155,0.824,79.843,1
0.646,0.781,1,-4.616,1,0.0313,0.208,0,0.125,0.565,94.975,1
0.837,0.791,4,-3.157,0,0.0773,0.252,1.14E-06,0.188,0.618,91.98,1
0.526,0.85,10,-4.47,0,0.0313,0.023,0,0.0948,0.338,141.973,1
0.471,0.411,0,-9.5,1,0.295,0.81,0,0.135,0.363,89.484,1
0.771,0.671,2,-5.617,1,0.0553,0.00929,0,0.0637,0.714,85.026,1
0.847,0.678,9,-8.635,1,0.109,0.0669,0,0.274,0.811,97.984,1
0.703,0.594,5,-6.146,0,0.0752,0.342,0,0.123,0.475,153.848,1
0.77,0.882,8,-4.792,1,0.0602,0.194,0,0.316,0.385,99.991,1
0.888,0.525,1,-5.665,1,0.305,0.029,5.68E-06,0.137,0.243,133.983,1
0.639,0.791,10,-4.443,0,0.253,0.0275,0,0.362,0.939,92.603,1
0.577,0.844,7,-3.364,1,0.0406,0.00407,6.13E-06,0.499,0.283,115.066,1
0.544,0.529,1,-7.248,0,0.315,0.186,6.07E-05,0.256,0.598,175.972,1
0.572,0.794,2,-3.224,1,0.0455,0.395,0,0.23,0.79,148.095,1
0.899,0.811,2,-6.294,1,0.258,0.000677,0,0.0672,0.587,105.038,1
0.871,0.417,9,-7.864,1,0.0781,0.18,0,0.103,0.524,129.952,1
0.619,0.459,7,-5.782,0,0.0334,0.56,0,0.137,0.498,126.803,1
0.893,0.641,1,-3.051,1,0.272,0.128,8.06E-05,0.086,0.771,94.017,1
0.537,0.784,3,-4.869,1,0.034,0.0979,0,0.224,0.468,137.995,1
0.635,0.677,10,-5.548,1,0.0909,0.161,0,0.154,0.253,94.95,1
0.795,0.496,0,-5.883,1,0.0722,0.108,0,0.0645,0.874,94.01,1
0.593,0.81,1,-5.733,1,0.0625,0.602,0,0.119,0.712,144.011,1
0.292,0.574,0,-9.375,1,0.0401,0.12,0.00569,0.0663,0.166,124.344,1
0.794,0.79,10,-3.855,0,0.0599,0.144,0,0.0893,0.577,91.984,1
0.614,0.884,0,-4.019,1,0.0402,0.00122,0,0.077,0.721,100.531,1
0.517,0.813,1,-6.325,1,0.0558,0.0153,0,0.106,0.444,83.005,1
0.789,0.786,2,-4.788,1,0.297,0.596,0,0.0997,0.39,119.957,1
0.669,0.559,5,-5.003,1,0.0251,0.0805,0,0.0703,0.491,95.001,1
0.576,0.724,0,-5.147,1,0.0274,0.016,0,0.107,0.34,93.029,1
0.359,0.543,7,-7.582,1,0.0919,0.492,1.58E-05,0.118,0.453,68.534,1
0.664,0.316,5,-10.345,1,0.519,0.298,2.03E-06,0.0812,0.541,92.875,1
0.872,0.814,0,-4.568,1,0.155,0.00485,1.96E-06,0.214,0.57,98.985,1
0.811,0.719,9,-6.553,1,0.0497,0.0129,1.36E-05,0.0742,0.865,103.979,1
0.662,0.747,11,-6.926,0,0.0736,0.028,0.00615,0.138,0.487,150.088,1
0.897,0.366,0,-8.029,1,0.0569,0.00889,0.000353,0.0715,0.416,100.003,1
0.682,0.919,0,-3.18,0,0.0875,0.256,0,0.442,0.535,95.982,1
0.824,0.624,0,-9.728,1,0.0827,0.781,0.000189,0.1,0.248,102.012,1
0.543,0.787,8,-6.52,1,0.241,0.248,0,0.0778,0.343,173.702,1
0.695,0.71,1,-6.639,1,0.05,0.0246,0.000104,0.133,0.557,157.925,1
0.53,0.538,5,-6.672,1,0.0335,0.17,2.83E-06,0.248,0.288,148.051,1
0.712,0.732,4,-6.754,1,0.0629,0.454,0,0.319,0.313,94.071,1
0.567,0.515,6,-10.265,0,0.247,0.354,0,0.078,0.321,120.1,1
0.6,0.698,9,-5.86,1,0.0355,0.0724,1.64E-06,0.113,0.57,140.032,1
0.756,0.449,9,-8.746,1,0.0344,0.13,0,0.114,0.399,111.011,1
0.739,0.32,11,-10.862,0,0.239,0.736,0.000147,0.111,0.351,79.97,1
0.542,0.797,9,-4.45,0,0.0379,0.00111,0,0.0906,0.593,113.95,1
0.726,0.408,11,-6.606,0,0.0614,0.603,0,0.225,0.459,115.918,1
0.706,0.358,6,-8.331,1,0.0348,0.677,0,0.107,0.478,75.991,1
0.737,0.175,10,-9.912,1,0.0401,0.971,0.000337,0.171,0.545,70.008,1
0.686,0.561,10,-9.929,0,0.191,0.185,0,0.114,0.186,148.775,1
0.686,0.9,5,-4.406,1,0.0614,0.068,0,0.0985,0.962,155.963,1
0.695,0.762,0,-3.497,1,0.0395,0.192,0.00244,0.0863,0.553,120.042,1
0.862,0.685,0,-7.699,0,0.242,0.0342,0,0.204,0.672,100.024,1
0.769,0.787,11,-3.909,1,0.367,0.189,0,0.129,0.836,126.77,1
0.768,0.652,1,-2.708,0,0.307,0.113,0,0.107,0.777,154.187,1
0.787,0.713,7,-5.252,1,0.401,0.0849,0,0.717,0.762,175.041,1
0.801,0.693,0,-4.002,1,0.323,0.0104,0,0.376,0.602,164.084,1
0.554,0.755,2,-6.04,1,0.0319,0.225,0,0.301,0.624,77.962,1
0.667,0.583,11,-5.127,0,0.0747,0.231,4.48E-05,0.181,0.187,92.043,1
0.582,0.846,0,-2.771,1,0.0451,0.022,0,0.133,0.736,92.004,1
0.617,0.684,0,-3.618,1,0.0439,0.0545,0,0.104,0.295,132.113,1
0.914,0.655,6,-5.333,0,0.294,0.00245,0,0.0817,0.705,143.975,1
0.644,0.755,1,-5.325,1,0.0448,0.00237,7.64E-06,0.0859,0.334,102.861,1
0.884,0.783,1,-2.388,1,0.294,0.0744,0,0.12,0.929,124.052,1
0.778,0.559,6,-7.109,0,0.0776,0.128,0,0.399,0.678,129.989,1
0.621,0.791,9,-3.343,1,0.0265,0.0361,0,0.143,0.734,95.075,1
0.498,0.788,11,-5.361,1,0.0402,0.000934,0,0.13,0.457,138.171,1
0.725,0.696,5,-4.947,0,0.041,0.0222,1.20E-06,0.108,0.443,147.014,1
0.836,0.747,1,-3.368,0,0.136,0.339,0,0.0739,0.758,84.435,1
0.396,0.51,6,-6.274,1,0.0327,0.355,0,0.113,0.299,113.994,1
0.82,0.697,6,-7.296,0,0.378,0.0349,0,0.197,0.629,154.992,1
0.734,0.836,10,-4.803,0,0.0735,0.017,1.64E-05,0.179,0.623,80.002,1
0.505,0.34,4,-9.005,1,0.0438,0.576,0,0.21,0.0916,101.993,1
0.529,0.9,1,-3.503,1,0.418,0.000248,1.21E-05,0.0426,0.434,180.291,1
0.654,0.63,10,-4.644,1,0.0259,0.153,0,0.111,0.43,89.991,1
0.598,0.427,7,-8.764,0,0.0317,0.0546,5.83E-06,0.21,0.0605,76.469,1
0.799,0.291,11,-7.353,0,0.0318,0.873,0.000641,0.139,0.406,97.984,1
0.482,0.618,9,-5.673,0,0.197,0.647,0.000859,0.32,0.146,90.076,1
0.41,0.886,9,-4.413,0,0.155,0.0671,0,0.461,0.393,72.577,1
0.563,0.564,10,-7.906,0,0.271,0.114,0.0254,0.304,0.55,154.355,1
0.529,0.9,1,-3.503,1,0.418,0.000248,1.21E-05,0.0426,0.434,180.291,1
0.824,0.588,6,-6.4,0,0.0924,0.692,0.000104,0.149,0.513,98.027,1
0.243,0.26,4,-5.876,0,0.0305,0.828,4.03E-05,0.532,0.327,76.61,1
0.584,0.688,6,-4.427,0,0.431,0.294,0,0.097,0.628,94.971,1
0.612,0.57,11,-6.642,0,0.0347,0.279,0,0.0963,0.335,77.004,1
0.876,0.733,10,-4.478,0,0.333,0.0208,0,0.0999,0.962,154.904,1
0.44,0.803,5,-6.162,1,0.0512,0.127,0,0.128,0.633,79.312,1
0.591,0.841,4,-4.351,0,0.0304,0.0119,0,0.395,0.392,109.034,1
0.565,0.805,0,-4.457,1,0.0489,0.0808,0,0.173,0.869,76.04,1
0.515,0.479,3,-7.458,1,0.0261,0.544,0.00598,0.191,0.284,88.964,1
0.739,0.637,4,-5.79,0,0.44,0.232,0,0.634,0.513,164.91,1
0.484,0.903,8,-3.9,0,0.0882,0.0649,0,0.151,0.716,169.948,1
0.535,0.97,9,-3.396,1,0.0986,0.226,8.62E-06,0.578,0.669,91.89,0
0.528,0.778,10,-5.869,1,0.0301,0.108,1.44E-06,0.082,0.527,153.861,0
0.914,0.731,0,-5.572,1,0.162,0.00927,9.00E-06,0.0836,0.593,105.015,0
0.534,0.733,7,-8.555,1,0.0409,0.0621,0.0045,0.416,0.677,100.079,0
0.292,0.847,9,-5.483,1,0.125,0.00199,0.00239,0.0802,0.514,85.656,0
0.698,0.477,8,-12.994,1,0.0643,0.207,0.773,0.312,0.543,112.287,0
0.561,0.589,9,-8.214,1,0.0272,0.0598,0,0.0879,0.691,75.014,0
0.86,0.68,9,-5.19,1,0.0438,0.683,0,0.148,0.956,128.061,0
0.428,0.263,7,-9.74,1,0.0311,0.613,0,0.153,0.368,100.06,0
0.698,0.774,0,-8.642,1,0.048,0.12,2.26E-06,0.394,0.731,133.197,0
0.586,0.835,0,-5.091,1,0.0307,0.0132,3.47E-05,0.197,0.63,116.128,0
0.537,0.477,7,-14.903,0,0.0325,0.208,0.0888,0.0805,0.767,88.743,0
0.442,0.668,6,-7.582,1,0.0627,0.197,0.000508,0.361,0.648,93.363,0
0.638,0.872,0,-5.343,1,0.055,0.0219,0.816,0.0953,0.901,136.024,0
0.756,0.746,7,-4.888,1,0.0326,0.0355,0.407,0.0894,0.965,106.958,0
0.58,0.344,3,-8.02,1,0.0248,0.858,0,0.225,0.501,81.933,0
0.585,0.965,10,-4.185,1,0.658,0.777,0,0.974,0.526,49.224,0
0.565,0.603,0,-7.207,1,0.0254,0.302,1.57E-06,0.192,0.597,108.522,0
0.264,0.194,11,-17.472,1,0.0366,0.854,0.000181,0.109,0.12,124.435,0
0.499,0.566,4,-15.365,0,0.0327,2.34E-05,0.233,0.106,0.588,137.978,0
0.604,0.653,5,-7.338,1,0.0353,0.719,9.06E-05,0.0891,0.824,90.018,0
0.386,0.754,0,-6.428,1,0.0468,0.0249,0,0.102,0.686,173.96,0
0.67,0.84,2,-5.746,0,0.0501,0.269,0,0.206,0.562,126.031,0
0.687,0.974,10,-2.28,1,0.0435,0.0519,0,0.224,0.96,104.833,0
0.526,0.591,2,-7.645,1,0.0353,0.568,2.61E-06,0.0959,0.656,92.241,0
0.56,0.197,6,-12.543,1,0.0448,0.87,6.27E-05,0.0908,0.444,72.426,0
0,0.156,7,-26.968,1,0,0.92,1.65E-05,0,0,0,0
0.236,0.237,9,-18.35,1,0.0584,0.924,0.952,0.374,0.187,138.041,0
0.45,0.33,2,-13.577,1,0.0385,0.944,0.861,0.106,0.84,103.742,0
0.621,0.716,9,-6.294,0,0.0258,0.000339,0.0117,0.0554,0.833,135.016,0
0.603,0.779,0,-5.377,1,0.0368,0.291,3.09E-06,0.148,0.646,112.089,0
0.307,0.518,10,-9.875,1,0.0837,0.697,1.62E-06,0.832,0.356,163.447,0
0.405,0.0243,4,-19.806,0,0.0505,0.954,0.46,0.144,0.0716,146.237,0
0.436,0.997,4,-3.44,1,0.179,2.41E-05,0.285,0.389,0.0582,77.473,0
0.571,0.735,11,-5.632,0,0.0743,0.0329,0.000264,0.215,0.557,106.811,0
0.566,0.904,11,-6.036,1,0.0767,0.0088,0,0.346,0.591,127.99,0
0.23,0.298,5,-14.786,1,0.033,0.777,0.681,0.362,0.111,97.157,0
0.582,0.722,1,-6.613,0,0.0455,0.0554,7.41E-06,0.118,0.15,161.978,0
0.53,0.893,9,-4.174,1,0.0342,0.0601,0,0.0813,0.733,127.919,0
0.554,0.0893,2,-21.355,1,0.0525,0.257,0.814,0.109,0.142,171.283,0
0.497,0.93,5,-4.022,1,0.11,0.054,1.36E-05,0.164,0.726,172.2,0
0.166,0.965,0,-4.736,1,0.109,7.96E-06,0.929,0.6,0.0324,114.193,0
0.603,0.544,7,-10.769,1,0.0318,0.201,0,0.114,0.479,80.872,0
0.65,0.249,7,-15.272,1,0.0302,0.432,0.00237,0.128,0.154,132.046,0
0.481,0.782,8,-8.145,1,0.0717,0.0102,1.77E-06,0.127,0.648,169.985,0
0.555,0.484,1,-13.591,0,0.0354,0.56,0.811,0.0457,0.872,98.268,0
0.28,0.862,7,-9.315,1,0.0684,0.00201,0.0151,0.053,0.621,129.97,0
0.494,0.957,7,-4.055,1,0.0625,0.00065,0.00703,0.125,0.591,143.944,0
0.528,0.809,10,-12.749,0,0.496,0.345,0,0.497,0.37,77.219,0
0.591,0.342,4,-8.3,1,0.0319,0.93,2.39E-05,0.0968,0.179,84.678,0
0.5,0.592,7,-6.146,1,0.0923,0.0465,0,0.182,0.757,133.523,0
0.514,0.253,5,-18.616,1,0.0352,0.891,0.615,0.0909,0.606,130.926,0
0.782,0.474,4,-11.05,0,0.0482,0.719,3.37E-05,0.0772,0.584,117.553,0
0.577,0.773,2,-9.454,1,0.0688,0.00646,0.506,0.144,0.447,92.115,0
0.682,0.143,7,-19.634,1,0.0496,0.789,0.901,0.113,0.368,82.352,0
0.571,0.866,9,-4.524,1,0.0479,0.000185,3.45E-05,0.303,0.657,111.388,0
0.651,0.176,0,-17.246,1,0.0313,0.855,0.0903,0.0905,0.258,99.954,0
0.736,0.411,9,-10.493,0,0.0367,0.693,0.0269,0.21,0.543,100.074,0
0.713,0.257,4,-16.905,1,0.0515,0.812,0.403,0.277,0.0982,93.952,0
0.774,0.701,0,-5.795,1,0.122,0.197,0,0.0693,0.921,140.075,0
0.357,0.611,7,-9.306,1,0.0321,0.127,0.00186,0.0929,0.28,82.414,0
0.43,0.533,11,-7.555,1,0.0708,0.748,0,0.205,0.525,126.265,0
0.736,0.38,2,-9.523,1,0.0298,0.0407,5.46E-05,0.11,0.229,108.999,0
0.728,0.5,10,-13.948,0,0.114,0.168,0,0.0487,0.962,87.366,0
0.613,0.887,7,-5.989,1,0.0263,0.0643,2.92E-05,0.168,0.76,132.834,0
0.66,0.44,0,-12.958,1,0.0431,0.306,0.000251,0.0853,0.484,132.937,0
0.392,0.915,1,-4.99,1,0.128,6.38E-06,0.264,0.119,0.697,123.756,0
0.659,0.794,0,-11.439,1,0.0395,0.178,0.76,0.541,0.98,141.029,0
0.535,0.597,11,-11.888,1,0.025,0.29,0.00162,0.577,0.706,96.756,0
0.169,0.995,10,-5.433,1,0.165,7.57E-05,0.0629,0.135,0.0326,134.48,0
0.309,0.134,0,-21.149,1,0.0751,0.981,0.922,0.113,0.106,184.415,0
0.538,0.674,1,-11.307,0,0.0398,0.414,0.00183,0.346,0.656,113.151,0
0.521,0.571,4,-6.153,1,0.0637,0.606,0,0.108,0.42,121.859,0
0.484,0.704,7,-9.608,1,0.0783,0.192,2.20E-05,0.71,0.672,140.633,0
0.742,0.225,10,-16.04,0,0.881,0.935,0,0.177,0.708,119.251,0
0.318,0.258,8,-11.981,1,0.0327,0.668,2.70E-05,0.0754,0.265,142.616,0
0.312,0.976,0,-5.324,1,0.093,9.59E-06,0.861,0.0945,0.0692,122.755,0
0.637,0.748,1,-6.372,1,0.0314,0.307,0,0.235,0.822,77.977,0
0.812,0.771,7,-4.579,1,0.213,0.0269,0,0.0954,0.643,95.001,0
